complex_name,smiles,fragment_screen,pb_valid,artefact
A71EV2A-x6027a,C=C(C)c1cccc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6028a,CSc1cccc(-c2cn(C)c(=O)c3ccccc23)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6032a,CSc1ccc(-c2cncc(C)c2C)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6035a,CSc1ccc(-c2cncc3ccccc23)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6714a,NC(=O)[C@H]1CCC(=O)N(c2cc3cnccc3c(F)c2F)C1,False,True,False
A71EV2A-x6726a,CSc1ccccc1[C@H](NC(=O)CC1CC1)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6730a,Cc1sc([C@H](C)N2C[C@@H](C(N)=O)CCC2=O)nc1-c1ccco1,False,True,False
A71EV2A-x6736a,COc1ncccc1-c1ccc(SC)c(CC(=O)N2CCC[C@H](C(N)=O)C2)c1,False,True,False
A71EV2A-x6738a,CCC1(CC)CCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)C1,False,True,False
A71EV2A-x6739a,CSc1ccc(C(=O)N2Cc3nccc(C)c3C2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6746a,CSc1ccc(-c2ccncc2)cc1NC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x6769a,CSc1ccc(-c2cc(C#N)ncc2F)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6776a,CSc1ccccc1[C@@H](NC(=O)C[NH+](C)C)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6778a,CSc1ccc(-c2cccnc2C(C)C)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6791a,CSc1ccc(-c2ccnc(N(C)C)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6794a,CSc1cccc(-c2sccc2C2CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6797a,CCn1cc(C(=O)N[C@H](C(=O)N2CC[C@H](C(N)=O)C2)c2ccccc2SC)cn1,False,True,False
A71EV2A-x6802a,CSc1ncnc(N2CCN(c3ccccn3)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6808a,CSc1ncnc(N2Cc3ccccc3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6816a,CSc1ccccc1[C@@H](NC(=O)Cn1cccn1)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6816b,CSc1ccccc1[C@@H](NC(=O)Cn1cccn1)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6818a,CSc1ccccc1[C@@H](NC(=O)CC(F)(F)F)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6819a,CSc1ccccc1[C@@H](NC(=O)Cc1ccccc1)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6821a,CSc1ccccc1[C@@H](NC(=O)CNC(C)=O)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6827a,CSc1ccc(C2=CC[NH2+]CC2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6832a,CSc1ncnc(N2CCC[C@@H]2C(N)=O)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6838a,CSc1ncnc(N2CCCC2)c1CC(=O)N1C[C@@H](C([NH3+])=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x6841a,CCOC(=O)N[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,False,True,False
A71EV2A-x6844a,CCOC(=O)N[C@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,False,True,False
A71EV2A-x6847a,CSc1ccccc1[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6851a,CSc1ccccc1[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6853a,CCC(=O)N[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,False,True,False
A71EV2A-x6856a,CSc1ccccc1[C@@H](NC(=O)Cc1cccnc1)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6877a,CSc1ccc2ncccc2c1NC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x6895a,CSc1ncnc(N2CC(CC3CCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6914a,CSc1ncnc(N(C)Cc2nn(C)cc2Cl)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6920a,CSc1ncnc(N2CC(C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6925a,CSc1ccc(-c2cnnn2C)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6932a,CSc1ccc(Br)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x6934a,CSc1ccccc1[C@@H](NC(=O)C1CC1)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6938a,CSc1cccc(C2=CCCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6944a,CSc1ccccc1[C@@H](NC(=O)C1COC1)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6945a,CCn1nccc1C(=O)N[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,False,True,False
A71EV2A-x6948a,CSc1ccc(-c2cncc(S(C)(=O)=O)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6948b,CSc1ccc(-c2cncc(S(C)(=O)=O)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6955a,CSc1cccc(-c2cc(C(F)(F)F)nn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6955b,CSc1cccc(-c2cc(C(F)(F)F)nn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6973a,COC(C)(C)C(=O)N[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,False,True,False
A71EV2A-x6980a,CSc1ccc2ncccc2c1NC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x6991a,CSc1ccccc1[C@@H](NC(=O)C1(C)CCC1)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7021a,CSc1ccc(C2=CCOCC2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7002a,CSc1ccc(-c2cnco2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x7008a,CSc1ncnc(N2CCC(N(C)S(C)(=O)=O)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7011a,CC[C@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7015a,CSc1ncnc(N2CCc3ccccc3CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7018a,COC(=O)N1CCCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)CC1,False,True,False
A71EV2A-x7024a,CSc1ncnc(N2CCC3(CCCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7025a,CSc1ncnc(N2CC[C@@H](OC(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7026a,CSc1ncnc(N2CC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7026b,CSc1ncnc(N2CC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7031a,CSc1ncnc(N2CC[C@H](OC(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7032a,CSc1ccc(-c2cccnc2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x7035a,CSc1ccccc1[C@@H](NC(=O)C(C)C)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7038a,CSc1ccccc1[C@H](C(=O)N1CC[C@H](C(N)=O)C1)N1CCCC1=O,False,True,False
A71EV2A-x7043a,CSc1ncnc(N2CCn3nc4c(c3C2)CCC4)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7043b,CSc1ncnc(N2CCn3nc4c(c3C2)CCC4)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7044a,CSc1ccc(-c2ccnn2C2CCC2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x7046a,CSc1ccc(C2=CC[N@@H+](C)CC2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x7050a,CSc1ncnc(N2CCc3ccsc3C2)c1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7056a,CSc1ncnc(N2CCC3(CCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7070a,CSc1ccc(-c2cccnc2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7071a,CSc1ccccc1[C@@H](NS(C)(=O)=O)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7093a,CSc1ncnc(N2CC[C@@H](SC)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7095a,CSc1ncnc(N2CC(Oc3ccccc3Cl)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7096a,CSc1ncnc(N2CCC(C(=O)N(C(C)C)C(C)C)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7101a,CSc1ncnc(N2CCC3(CCCCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7127a,CSc1ncnc(N2CCC[C@@H]2Cn2cccn2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7130a,CSc1ncnc(N2CCn3ncc(C#N)c3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7132a,CSc1ncnc(N2CCC[C@@H]2Cc2ccnn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7135a,CSc1ncnc(N2CCC[C@@H]2C(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7147a,CSc1ncnc(N2CCC[C@@H]2CC(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7151a,CSc1ncnc(N2CCc3cnc(C(C)C)nc3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7154a,CSc1ncnc(N2CCC(N3CCOC3=O)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7161a,COC[C@@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7167a,CSc1ccc(-c2ccnn2C(C)(C)C)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7167b,CSc1ccc(-c2ccnn2C(C)(C)C)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7169a,CCC1(CC)CN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)CCS1(=O)=O,False,True,False
A71EV2A-x7170a,CSc1ncnc(N2CCC(C#N)(CC(C)C)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7172a,CSc1ncnc(N(C)C2CCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7175a,COC[C@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7176a,CSc1ncnc(N(C)Cc2cc(F)c(F)c(F)c2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7184a,CSc1ccc(-c2ccncc2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x7190a,CSc1ncnc(N2CC[C@H](C(=O)N3CCC(C)CC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7238a,CO[C@@H]1CCCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)C1,False,True,False
A71EV2A-x7246a,CSc1ncnc(N2CCC[C@H](C(F)(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7247a,CSc1ncnc(N2CCC[C@H]2Cc2ccnn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7250a,CSc1ncnc(N2CCC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7251a,CSc1ncnc(N(C)CC(C)(C)O)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7254a,CSc1ncnc(N(C)CC2CCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7256a,CSc1ccc(-c2ccncc2)cc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7257a,CSc1ncnc(N2CCC[C@H]2CC(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7259a,CSc1ncnc(N2CCC[C@@H]2C2CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7260a,CSc1ccc(-c2cc(C)nn2C)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7261a,CSc1ccc(-c2ccc(N3CCN(C)CC3)nc2)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7263a,CSc1ncnc(N2CC(C)(c3ccccc3F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7284a,CSc1ncnc(N2CCC3(CCCO3)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7287a,CSc1ccc(-c2ocnc2C)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7297a,CNC(=O)[C@@H]1CCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7301a,CSc1ccc(-c2cccnc2N)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7301b,CSc1ccc(-c2cccnc2N)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7307a,CSc1ccc(C(=O)N(C)C2CCC(C)(C)CC2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7309a,CSc1ncnc(N2CCC[C@@H]2C(=O)N(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7316a,CSc1ncnc(N2CC[C@H](OC3CC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7317a,CSc1ncnc(N2C[C@H]3C[C@H]3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7317b,CSc1ncnc(N2C[C@H]3C[C@H]3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7318a,CSc1ccc(C(=O)N2CC=CCC23CCC3)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7321a,CC[C@H]1CS[C@H](C(N)=O)CN1C(=O)Oc1cc(Br)ccc1SC,False,True,False
A71EV2A-x7323a,CSc1ccc(-c2cn[nH]c2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7333a,CSc1ncnc(N(C)CC(C)(F)F)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7334a,CSc1ncnc(N2CC(O)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7334b,CSc1ncnc(N2CC(O)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7338a,CSc1ncnc(N(C)CCC(F)(F)F)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7339a,CSc1ncnc(N2CC[C@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7350a,CSc1ccc(-c2ccccn2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x7350b,CSc1ccc(-c2ccccn2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x7353a,COC[C@@H]1CCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7353b,COC[C@@H]1CCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7359a,CSc1ccc(Br)cc1CC(=O)N1C[C@@H](C(N)=O)[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7368a,CSc1ccc(C2=CC[N@@H+](C)CC2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7369a,CSc1ccc(C2=CC[N@@H+](C)CC2)cc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7369b,CSc1ccc(C2=CC[N@@H+](C)CC2)cc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7372a,CSc1ncnc(N2C[C@H]3C[C@H]3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7379a,CSc1ccc(-c2cn[nH]c2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x7389a,CSc1ncnc(N2CC(O)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7410a,CSc1ccc(-c2cnn[nH]2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7420a,CSc1ncnc(N2CCCC[C@@H]2C(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7424a,CSc1ncnc(N(C)C2CCOCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7427a,CSc1ncnc(N2CC[C@H](C(=O)N(C)C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7430a,CSc1ncnc(N2CCCC[C@H]2CO)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7432a,CCN(c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1)C(C)C,False,True,False
A71EV2A-x7433a,CSc1ncnc(N2CCC[C@H]2Cc2ccccc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7436a,CSc1ncnc(N(C)[C@@H](C)c2ccccc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7436b,CSc1ncnc(N(C)[C@@H](C)c2ccccc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7442a,CSc1ccc(-c2ccccn2)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7445a,CSc1ccc(-c2ccncc2)cc1CC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x7446a,CCS(=O)(=O)N1CCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)[C@H](C)C1,False,True,False
A71EV2A-x7448a,CSc1cccc2c1[C@@H](C(=O)N1C[C@@H](C(N)=O)C[C@@H]3C[C@@H]31)CC2,False,True,False
A71EV2A-x7459a,CSc1ccc2ncccc2c1OC(=O)N1C[C@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7461a,CSc1ccc2ncccc2c1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x7465a,CSc1ccc2ncccc2c1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x7465b,CSc1ccc2ncccc2c1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x7475a,CSc1ncnc(N2CCC[C@H]2C2CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7475b,CSc1ncnc(N2CCC[C@H]2C2CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7491a,CSc1ncnc(N2CCC[C@H]2C(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7491b,CSc1ncnc(N2CCC[C@H]2C(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7501a,CSc1ncnc(N2CCC[C@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7501b,CSc1ncnc(N2CCC[C@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7510a,CC[C@@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7510b,CC[C@@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7515a,CSc1ccc2ncccc2c1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7533a,CSc1ncnc(N2CCC[C@@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7533b,CSc1ncnc(N2CCC[C@@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7545a,CSc1ncnc(N(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7545b,CSc1ncnc(N(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7558a,CSc1ccc(Br)cc1OC(=O)N1C[C@@H](C(N)=O)CC[C@H]1CO,False,True,False
A71EV2A-x7560a,CSc1ncnc(N2CCCCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7560b,CSc1ncnc(N2CCCCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7570a,CSc1ncnc(N2CCC[C@@H]2c2ccccc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7576a,CSc1ccc(-c2cc[nH]n2)cc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7576b,CSc1ccc(-c2cc[nH]n2)cc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7580a,CSc1ncnc(N(C)C)c1CC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x7580b,CSc1ncnc(N(C)C)c1CC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x7589a,COC(=O)N[C@H]1CCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)C1,False,True,False
A71EV2A-x7597a,CSc1ccc(-c2cc[nH]n2)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x7608a,CSc1ncnc(N(C)CC(F)(F)F)c1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7613a,CC[C@@H]1CS[C@H](C(N)=O)CN1C(=O)Oc1cc(Br)ccc1SC,False,True,False
A71EV2A-x7622a,CSc1ncnc(N2CCCC2)c1NC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x7631a,CSc1ccccc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
