query	target	release_date	sucos_shape	pocket_qcov	sucos_shape_pocket_qcov
A71EV2A-x4494a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.36036176590163	91.30434782608695	38.676852047127575
A71EV2A-x7247a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	31.836069598850013	88.46153846153847	28.162676952828864
A71EV2A-x7018a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	32.64153164763038	92.3076923076923	30.13064459781265
A71EV2A-x5868a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.831675996007725	92.5925925925926	40.58488518148863
A71EV2A-x4032b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.98833504871593	95.83333333333331	38.32215442168609
A71EV2A-x7427a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	35.251686696253145	92.3076923076923	32.54001848884906
A71EV2A-x4575a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.58368882402417	95.0	37.60450438282296
A71EV2A-x7515a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.9464481253348	92.3076923076923	38.719798269539815
A71EV2A-x5079b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.48380073256069	95.65217391304348	41.59320070071023
A71EV2A-x5727a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	38.10829002825269	96.15384615384616	36.64258656562759
A71EV2A-x4420a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.55103076062496	92.0	40.06694829977496
A71EV2A-x6816b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	35.76170755339822	96.0	34.33123925126229
A71EV2A-x4839a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.074104774361686	96.15384615384616	45.26356228304008
A71EV2A-x2846a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.56930324720045	92.3076923076923	42.98704915126195
A71EV2A-x5171b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.46195278220221	96.15384615384616	40.82880075211751
A71EV2A-x3981a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.14174798146137	92.3076923076923	42.59238275211818
A71EV2A-x4903a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.4740368468888	92.0	37.23611389913769
A71EV2A-x3884a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	37.189381262925295	91.66666666666669	34.090266157681526
A71EV2A-x5090a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.06315972782655	96.0	41.34063333871348
A71EV2A-x4809a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.116634433988544	89.28571428571429	37.60413788748978
A71EV2A-x5599b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.98321939879694	95.83333333333331	42.1505852571804
A71EV2A-x4943b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	48.03151512255843	92.0	44.18899391275376
A71EV2A-x4827a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.2292780326674	92.3076923076923	42.67317972246221
A71EV2A-x0207a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.23526521355687	88.88888888888889	38.43134685649499
A71EV2A-x4322a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.11301799266598	88.88888888888889	35.656015993480864
A71EV2A-x5808b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	33.824233136997364	96.15384615384616	32.523301093266696
A71EV2A-x5864a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.23779146507981	88.46153846153847	36.479584757570606
A71EV2A-x3901a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.868387878229605	92.3076923076923	41.41697342605809
A71EV2A-x4292a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.13687707657105	91.66666666666669	37.7088039868568
A71EV2A-x5403a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.98173334274447	91.66666666666669	40.31658889751577
A71EV2A-x6769a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	38.75583153187491	88.0	34.10513174804992
A71EV2A-x4967b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	37.44370457202113	95.83333333333331	35.883550214853585
A71EV2A-x6808a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.53953224059144	92.3076923076923	39.26726052977671
A71EV2A-x4380a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.87355676123638	91.30434782608695	40.97150834721582
A71EV2A-x4774a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.0387887015566	95.83333333333331	42.20383917232506
A71EV2A-x4934a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	36.23893455479021	91.30434782608695	33.08772285437367
A71EV2A-x4674a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.32486011238655	91.66666666666669	43.38112176968768
A71EV2A-x7433a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	33.100931608722426	88.88888888888889	29.42305031886438
A71EV2A-x0202a	6w5l__3__1.C__1.G__1.C__1.G	2020-03-13 00:00:00	45.36701709988669	18.181818181818183	8.248548563615762
A71EV2A-x4715b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.12524381763126	92.3076923076923	43.50022506242885
A71EV2A-x7172a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	36.26227975018901	92.0	33.36129737017389
A71EV2A-x4654a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.84339142995109	92.0	36.655920115555006
A71EV2A-x4695a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	51.6972746239015	95.65217391304348	49.44956703155796
A71EV2A-x4402a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.684835824050936	96.0	42.897442391088894
A71EV2A-x7167b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.37472548789553	92.3076923076923	36.3459004503651
A71EV2A-x5283a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.0953577607159	92.0	37.80772913985863
A71EV2A-x7263a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.65416900231296	92.3076923076923	39.37307907905811
A71EV2A-x5409b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.29934824772912	92.0	38.9154003879108
A71EV2A-x4855a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.49796311092111	92.3076923076923	41.99811979469641
A71EV2A-x4559a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	48.06243346699495	91.66666666666669	44.05723067807871
A71EV2A-x4586a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.18016118223958	95.23809523809524	39.219201125942455
A71EV2A-x3489a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.56324087685683	88.0	34.81565197163401
A71EV2A-x3936a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.84608953572214	95.45454545454544	43.76217637500749
A71EV2A-x4684a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.86523034610889	92.3076923076923	44.18328955025436
A71EV2A-x4456a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.23831084939369	91.30434782608695	40.39150121031598
A71EV2A-x1180b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	49.5747195707937	92.85714285714286	46.03366817287986
A71EV2A-x5460a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.89316227050679	95.45454545454544	39.98892762184739
A71EV2A-x7096a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	29.78778939459909	92.3076923076923	27.49642097962993
A71EV2A-x4596c	3sjo__5__1.E__1.M__1.E__1.M	2011-06-21 00:00:00	50.53716119092926	20.0	10.107432238185853
A71EV2A-x6827a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	37.5895808342956	88.46153846153847	33.25232150726149
A71EV2A-x5891a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	32.9916754264818	88.46153846153847	29.18494364650313
A71EV2A-x4559b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.69753750739417	91.30434782608695	43.54992555022946
A71EV2A-x4777a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.83465201152276	88.0	36.81449377014003
A71EV2A-x7190a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	33.71845650747996	92.3076923076923	31.12472908382765
A71EV2A-x5598b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	37.36713027287352	92.0	34.377759851043635
A71EV2A-x5387a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.15446092512849	92.0	36.022104051118205
A71EV2A-x4290a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.067597662858	91.30434782608695	40.23563264869643
A71EV2A-x6856a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	30.82800137876028	92.5925925925926	28.54444572107433
A71EV2A-x5793a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	49.14495606001278	91.66666666666669	45.04954305501172
A71EV2A-x3621a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.33628335933556	92.3076923076923	39.07964617784821
A71EV2A-x3581a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.92214066766634	92.3076923076923	41.46659138553816
A71EV2A-x3908a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.89353600714789	95.83333333333331	39.189638673516725
A71EV2A-x7246a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	36.59580629001357	92.0	33.66814178681249
A71EV2A-x5381b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.570371094574256	92.0	42.84474140700832
A71EV2A-x7260a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.142908323439066	88.46153846153847	35.51103428611918
A71EV2A-x4388a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.14025159596517	92.0	36.92903146828796
A71EV2A-x4784a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.05523462375636	92.0	38.69081585385585
A71EV2A-x2458a	4i32__2__1.B__1.G__1.B__1.G	2012-11-23 00:00:00	55.62611132532878	12.5	6.953263915666097
A71EV2A-x4429a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	38.85150886354449	91.66666666666669	35.61388312491579
A71EV2A-x3986a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.285395426285845	91.66666666666669	36.92827914076203
A71EV2A-x7533b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	36.66320236971672	91.66666666666669	33.607935505573664
A71EV2A-x5276a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.12556962064614	88.46153846153847	36.38031158749467
A71EV2A-x5581a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.96429552997342	92.0	38.607151887575554
A71EV2A-x7436b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	32.99814613733424	92.5925925925926	30.553839016050222
A71EV2A-x6818a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	34.54561463788082	92.3076923076923	31.888259665736136
A71EV2A-x2448b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	60.737383566493484	12.5	7.592172945811686
A71EV2A-x6945a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	32.859417149390055	80.0	26.28753371951204
A71EV2A-x4342a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	49.26495015886051	88.88888888888889	43.79106680787601
A71EV2A-x4237a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.245405128393294	95.83333333333331	39.526846581376894
A71EV2A-x5777a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.97911278974309	92.0	36.78078376656365
A71EV2A-x6730a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.42399196576637	92.3076923076923	36.39137719916896
A71EV2A-x4207a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	38.41429189101599	92.3076923076923	35.45934636093783
A71EV2A-x4806a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.97097492574798	91.66666666666669	39.390060348602326
A71EV2A-x4554a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.36394202006	90.9090909090909	38.51267456369091
A71EV2A-x3509a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	50.2404130088734	92.3076923076923	46.37576585434467
A71EV2A-x5177a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.92254015146919	92.0	40.408736939351655
A71EV2A-x5788a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	37.22242403227019	91.66666666666669	34.120555362914345
A71EV2A-x4824b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.35631537308373	96.0	45.46206275816038
A71EV2A-x5539b	4fvd__1__2.A__2.B__2.A__2.B	2012-06-29 00:00:00	45.40060356652675	87.5	39.725528120710905
A71EV2A-x5802a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.264641143002216	91.66666666666669	41.492587714418704
A71EV2A-x7175a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	35.94775748638012	92.0	33.07193688746971
A71EV2A-x3623a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	48.31003876148598	79.16666666666667	38.24544735284307
A71EV2A-x4490a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.121892897979656	95.45454545454544	44.97998867534421
A71EV2A-x7350b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.39211106570248	88.88888888888889	39.45965428062443
A71EV2A-x3858b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.71333912920123	95.83333333333331	39.01694999881784
A71EV2A-x3480a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.22532802312881	85.71428571428571	37.05028116268184
A71EV2A-x0517a	6ea9__1__1.A_1.B__1.F__1.B__1.F	2018-08-02 00:00:00	45.51153405006917	10.0	4.551153405006918
A71EV2A-x4203a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.85416430836741	91.66666666666669	37.44965061600347
A71EV2A-x5482a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.92280747983317	91.30434782608695	41.01647639463029
A71EV2A-x0194a	6tal__1__1.A_1.B__1.K__1.B__1.K	2019-10-29 00:00:00	35.87296968163367	25.0	8.968242420408417
A71EV2A-x4283a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.88651912755134	92.0	41.29559759734723
A71EV2A-x3521a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.79952776154198	90.0	43.01957498538778
A71EV2A-x1140a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.34750542839192	83.33333333333333	33.6229211903266
A71EV2A-x4674c	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.82893901237095	91.30434782608695	40.93077040259956
A71EV2A-x7613a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.459710003681984	92.5925925925926	38.38862037377962
A71EV2A-x4202a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.2530093211309	91.30434782608695	42.231008510597775
A71EV2A-x5462a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.683909578209466	95.0	39.599714099298986
A71EV2A-x6832a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.50847354430373	92.3076923076923	37.39243711781883
A71EV2A-x7491a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.51877712594052	92.0	38.19727495586528
A71EV2A-x5877a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	37.41072182216074	88.0	32.92143520350145
A71EV2A-x4880a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.52978055161973	91.66666666666669	41.73563217231809
A71EV2A-x6778a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.069083369016	88.46153846153847	36.33034298028338
A71EV2A-x3956a	7ara__1__1.A__1.C__1.A__1.C	2020-10-23 00:00:00	61.52671459340298	76.92307692307692	47.32824199492536
A71EV2A-x3963b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.150708313018	95.65217391304348	41.27459056027808
A71EV2A-x7318a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	35.24885529141634	92.0	32.42894686810304
A71EV2A-x6794a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	37.12397041601057	92.3076923076923	34.26828038400976
A71EV2A-x5222a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.798681580174346	92.3076923076923	37.66032145862247
A71EV2A-x3371a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.94028817392604	92.0	40.42506512001196
A71EV2A-x4519a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.98502932687584	92.0	44.14622698072577
A71EV2A-x0586a	2f9v__1__1.A__1.F__1.A__1.F	2005-12-06 00:00:00	56.918762228627926	22.22222222222222	12.648613828583985
A71EV2A-x3968a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.646056387026725	95.45454545454544	41.66214473307096
A71EV2A-x4979a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.10246553142888	91.30434782608695	42.09355548521767
A71EV2A-x3869a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.14165307559096	95.65217391304348	40.3094072896957
A71EV2A-x6746a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.0964513238105	88.46153846153847	39.8930146326016
A71EV2A-x0395b	1ppg__1__3.A__3.C__3.A__3.C	1991-10-24 00:00:00	56.90989048180387	12.5	7.113736310225484
A71EV2A-x7297a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	34.82116878939689	92.5925925925926	32.241822953145274
A71EV2A-x3225a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	38.82343751770331	91.66666666666669	35.58815105789471
A71EV2A-x7359a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.41331774607397	92.3076923076923	40.07383176560674
A71EV2A-x4918a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.03416246896003	95.83333333333331	42.19940569942002
A71EV2A-x5210a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	48.54327529465363	95.45454545454544	46.33676278126028
A71EV2A-x0514b	3lox__1__1.A_1.B_1.C__1.D__1.C__1.D	2010-02-04 00:00:00	53.4078525595557	28.571428571428573	15.259386445587344
A71EV2A-x5766a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.23049245531997	96.0	37.66127275710717
A71EV2A-x7339a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.35934911272195	92.0	36.2106011837042
A71EV2A-x5721b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.47922115255431	95.83333333333331	38.79258693786453
A71EV2A-x6816a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	31.81246076018436	92.3076923076923	29.365348394016326
A71EV2A-x4028a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	37.82204959807967	92.5925925925926	35.02041629451821
A71EV2A-x4309b	7ara__1__1.A__1.C__1.A__1.C	2020-10-23 00:00:00	45.38975578643091	76.0	34.49621439768749
A71EV2A-x3408a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.89871243271905	88.23529411764706	42.26356979357563
A71EV2A-x4935a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.60602303028585	96.0	43.78178210907441
A71EV2A-x5572a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.51718837358612	95.23809523809524	42.397322260558205
A71EV2A-x4423a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.17175162145249	85.71428571428571	36.1472156755307
A71EV2A-x3616b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.56768250137423	95.65217391304348	41.67343543609709
A71EV2A-x5594a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.23332140075057	91.30434782608695	43.12607606155486
A71EV2A-x0188a	2obo__1__1.A__1.G__1.A__1.G	2006-12-19 00:00:00	57.73711328308533	22.22222222222222	12.830469618463406
A71EV2A-x0375c	5ygf__1__1.A__1.B__1.A__1.B	2017-09-22 00:00:00	51.15647197698653	20.0	10.231294395397306
A71EV2A-x4372a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.77682078753019	90.0	37.599138708777176
A71EV2A-x4368a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.73267838967678	91.66666666666669	39.171621857203725
A71EV2A-x4570a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.6927973774946	95.65217391304348	38.92354531760353
A71EV2A-x7170a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	34.93243060040776	92.3076923076923	32.245320554222545
A71EV2A-x4344a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.72121175683834	92.0	40.22351481629128
A71EV2A-x7576b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.54074955354186	88.88888888888889	37.81399960314831
A71EV2A-x4826b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	48.74650827772352	95.83333333333331	46.715403766151695
A71EV2A-x7050a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.7935813774569	88.88888888888889	41.59429455773947
A71EV2A-x1209a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.46774514606102	92.85714285714286	44.077191921342376
A71EV2A-x5278a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.98259216812014	92.3076923076923	43.368546616726285
A71EV2A-x7176a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	37.80708741694383	92.0	34.78252042358832
A71EV2A-x0515b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.3165273610583	94.11764705882354	40.76849633981959
A71EV2A-x4882a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.325842351737016	91.30434782608695	38.64533432115119
A71EV2A-x4029a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	49.44788605357151	95.45454545454544	47.20025486931825
A71EV2A-x3218a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.38756336408431	95.23809523809524	39.41672701341363
A71EV2A-x1145a	2qaa__3__2.A__2.I_2.J_2.O__2.A__2.I	2007-06-14 00:00:00	69.0024430060175	0.0	0.0
A71EV2A-x3634a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.29563352654544	87.5	34.38367933572726
A71EV2A-x0416a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	52.29039674404454	94.73684210526316	49.53827059962115
A71EV2A-x4351a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.72895457398246	91.66666666666669	42.8348750261506
A71EV2A-x5262b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.361223875085614	95.23809523809524	40.344022738176776
A71EV2A-x0488a	6tal__1__1.A_1.B__1.K__1.B__1.K	2019-10-29 00:00:00	54.18310274999971	33.333333333333336	18.061034249999903
A71EV2A-x4324a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.40080227591755	95.65217391304348	44.38337609000809
A71EV2A-x7038a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	33.87081935781156	92.3076923076923	31.26537171490297
A71EV2A-x5052a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.040444938945406	92.0	37.75720934382978
A71EV2A-x0395a	1ppg__1__3.A__3.C__3.A__3.C	1991-10-24 00:00:00	53.19052476661084	33.333333333333336	17.730174922203616
A71EV2A-x6726a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.148655775966105	92.5925925925926	36.24875534811677
A71EV2A-x6895a	7ara__1__1.A__1.C__1.A__1.C	2020-10-23 00:00:00	43.2127645991166	76.92307692307692	33.24058815316662
A71EV2A-x3694b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.139228149345485	96.0	38.53365902337166
A71EV2A-x5448a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.80748005689844	95.65217391304348	42.85932875007677
A71EV2A-x7622a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.66354979691137	92.5925925925926	38.57736092306608
A71EV2A-x5497a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.91608755842368	95.65217391304348	38.180605490666125
A71EV2A-x5065a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.689672029152	92.3076923076923	38.48277418075568
A71EV2A-x7002a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.80683870615064	85.71428571428571	38.40586174812912
A71EV2A-x4986a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	37.10541884021502	92.0	34.136985332997824
A71EV2A-x0428a	1w3c__1__1.A__1.E__1.A__1.E	2004-07-14 00:00:00	55.596739475384325	12.5	6.949592434423041
A71EV2A-x3585a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.98155591562172	91.66666666666669	40.316426255986585
A71EV2A-x0566a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	52.597468233556135	94.73684210526316	49.82918043179002
A71EV2A-x1128a	3lox__1__1.A_1.B_1.C__1.D__1.C__1.D	2010-02-04 00:00:00	46.04113146975654	33.333333333333336	15.347043823252182
A71EV2A-x4992a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.71793901682769	95.83333333333331	42.8546915577932
A71EV2A-x1445a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.81453672442324	82.3529411764706	32.788442008348554
A71EV2A-x7436a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.53718626745848	92.0	38.21421136606181
A71EV2A-x4874b	4fvd__1__2.A__2.B__2.A__2.B	2012-06-29 00:00:00	48.189925735868016	90.9090909090909	43.80902339624365
A71EV2A-x5576b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	36.7336000355358	95.45454545454544	35.06389094301144
A71EV2A-x0365a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	50.04323227992261	86.66666666666667	43.37080130926626
